Date,Comomentum
1996-04-26,0.05760732964779445
1996-05-03,0.047510595819931514
1996-05-10,0.03542240947775259
1996-05-17,0.04548463594608811
1996-05-24,0.040974403083639144
1996-05-31,0.032345725585641416
1996-06-07,0.04896810590466856
1996-06-14,0.0494197156199528
1996-06-21,0.052126901113136365
1996-06-28,0.04241403416992834
1996-07-05,0.04009119592480355
1996-07-12,0.04954374682945174
1996-07-19,0.05127859203315634
1996-07-26,0.06872957677725855
1996-08-02,0.06462224616336999
1996-08-09,0.06343028664161651
1996-08-16,0.05830452854380971
1996-08-23,0.04197158338958919
1996-08-30,0.04831259641142788
1996-09-06,0.02845440468934629
1996-09-13,0.026443234663418358
1996-09-20,0.03017160574480029
1996-09-27,0.03460279441026799
1996-10-04,0.048516108035994474
1996-10-11,0.04164688400939598
1996-10-18,0.03860994064132227
1996-10-25,0.04135194683452503
1996-11-01,0.04434964846486527
1996-11-08,0.04107704355116646
1996-11-15,0.041367155379577976
1996-11-22,0.044199388514942914
1996-11-29,0.044294683998796484
1996-12-06,0.050821787247281563
1996-12-13,0.04486427327366764
1996-12-20,0.03152745664218619
1996-12-27,0.038521867322100306
1997-01-03,0.02827304695855655
1997-01-10,0.03099674291395231
1997-01-17,0.03183312180917913
1997-01-24,0.036573755238894
1997-01-31,0.026356063483425698
1997-02-07,0.032999714839182695
1997-02-14,0.03118544077671115
1997-02-21,0.029977910504382206
1997-02-28,0.025971028433285512
1997-03-07,0.03147655238573329
1997-03-14,0.02306114895916512
1997-03-21,0.020242590939456174
1997-03-28,0.01802336701339448
1997-04-04,0.020702194545632442
1997-04-11,0.014672755796626833
1997-04-18,0.021172028292092592
1997-04-25,0.022877819188818094
1997-05-02,0.02635158784946642
1997-05-09,0.026800997029858567
1997-05-16,0.025206056309546254
1997-05-23,0.029928720646583543
1997-05-30,0.049446539220226154
1997-06-06,0.039068106958492936
1997-06-13,0.046636560436078583
1997-06-20,0.04130785359644419
1997-06-27,0.030322756799963494
1997-07-04,0.02376652063571067
1997-07-11,0.011515066887788765
1997-07-18,0.01783501197738032
1997-07-25,0.0218165488305399
1997-08-01,0.01617182322624358
1997-08-08,0.021876844323264956
1997-08-15,0.0274182876513022
1997-08-22,0.02842262243144724
1997-08-29,0.025066422063694683
1997-09-05,0.03155452597569261
1997-09-12,0.020199397551472723
1997-09-19,0.022683795392673067
1997-09-26,0.025698636062875785
1997-10-03,0.025245113649520708
1997-10-10,0.02249461428136188
1997-10-17,0.029893269901599365
1997-10-24,0.019800516255776425
1997-10-31,0.020682154471232502
1997-11-07,0.03141543424606465
1997-11-14,0.029489746187733548
1997-11-21,0.03391048398245345
1997-11-28,0.029194066487161878
1997-12-05,0.03139053846609964
1997-12-12,0.018939880763216448
1997-12-19,0.02143123066693247
1997-12-26,0.02173278712864725
1998-01-02,0.029048576909942076
1998-01-09,0.03797532267640489
1998-01-16,0.028690266551421158
1998-01-23,0.030483645143666704
1998-01-30,0.03341381226047227
1998-02-06,0.02076006147883327
1998-02-13,0.02539303331415131
1998-02-20,0.0218539542401473
1998-02-27,0.019744947985227926
1998-03-06,0.022574961745838538
1998-03-13,0.013421593391926084
1998-03-20,0.019542690730027304
1998-03-27,0.018832964802221935
1998-04-03,0.018281094087766223
1998-04-10,0.020959968570413497
1998-04-17,0.01743339719454817
1998-04-24,0.01564510379727714
1998-05-01,0.014275606848934235
1998-05-08,0.010510632636281513
1998-05-15,0.012070610261515291
1998-05-22,0.014003815888474092
1998-05-29,0.01289268466519567
1998-06-05,0.006241627284387608
1998-06-12,0.013561733741653717
1998-06-19,0.012983591858153412
1998-06-26,0.018751400439375544
1998-07-03,0.016144315032259268
1998-07-10,0.021342705328318
1998-07-17,0.025715535093298506
1998-07-24,0.028030002907191612
1998-07-31,0.02585427079702644
1998-08-07,0.03739509500442651
1998-08-14,0.036571923984117474
1998-08-21,0.03508173404780678
1998-08-28,0.030982123349411868
1998-09-04,0.04084827758172265
1998-09-11,0.04417633706524652
1998-09-18,0.04338341961939744
1998-09-25,0.051805276779399216
1998-10-02,0.026408628040875133
1998-10-09,0.03610283815605733
1998-10-16,0.04313636210931798
1998-10-23,0.04658913575600215
1998-10-30,0.03957430339132295
1998-11-06,0.04004706948144393
1998-11-13,0.030122289370831015
1998-11-20,0.030361727420129776
1998-11-27,0.028983504274641372
1998-12-04,0.031226646973240117
1998-12-11,0.026429463363710805
1998-12-18,0.033452234939048545
1998-12-25,0.029498617112089665
1999-01-01,0.03860858897856885
1999-01-08,0.04406207242495068
1999-01-15,0.04137919043982075
1999-01-22,0.045490979979945674
1999-01-29,0.05146845546038443
1999-02-05,0.053621036250604805
1999-02-12,0.057741106865684386
1999-02-19,0.06091753743173481
1999-02-26,0.0720785219757227
1999-03-05,0.05885204102150568
1999-03-12,0.06124638447026573
1999-03-19,0.0640248352133062
1999-03-26,0.06395101679307535
1999-04-02,0.058653001535437364
1999-04-09,0.04420424266962383
1999-04-16,0.04667395622518443
1999-04-23,0.041666724512047296
1999-04-30,0.048992002835225576
1999-05-07,0.041572847980236076
1999-05-14,0.028884365418228898
1999-05-21,0.025662742308717942
1999-05-28,0.031515622842780276
1999-06-04,0.029054941039538977
1999-06-11,0.029055494280273687
1999-06-18,0.024934894607923034
1999-06-25,0.02892121818860898
1999-07-02,0.030189361852473555
1999-07-09,0.023551108721313024
1999-07-16,0.028498632034885986
1999-07-23,0.02845850341958555
1999-07-30,0.03661061653469566
1999-08-06,0.03614038674966867
1999-08-13,0.034674021663785755
1999-08-20,0.034292248029658995
1999-08-27,0.032025078207538
1999-09-03,0.03926099467391278
1999-09-10,0.04250866395624405
1999-09-17,0.0417704041970191
1999-09-24,0.0356321326640095
1999-10-01,0.03421423697648217
1999-10-08,0.0347814089307216
1999-10-15,0.02870992565749939
1999-10-22,0.03250691712371387
1999-10-29,0.028854330260832225
1999-11-05,0.02322422474317555
1999-11-12,0.029467107097148393
1999-11-19,0.027769449818848345
1999-11-26,0.02846324935201808
1999-12-03,0.03474575913308399
1999-12-10,0.029445252420762714
1999-12-17,0.027613814805702762
1999-12-24,0.029345005027633625
1999-12-31,0.03298662885198021
2000-01-07,0.03382245815665447
2000-01-14,0.03350132859936206
2000-01-21,0.03325520660685283
2000-01-28,0.03676449736903406
2000-02-04,0.030113353350911885
2000-02-11,0.033802976020268785
2000-02-18,0.04084136338454125
2000-02-25,0.0400090775644365
2000-03-03,0.04572356261457998
2000-03-10,0.05136943854557455
2000-03-17,0.058271896519857855
2000-03-24,0.06222029467191836
2000-03-31,0.06669623886605583
2000-04-07,0.06226371750289171
2000-04-14,0.051579708624060513
2000-04-21,0.049011556895780906
2000-04-28,0.04548801801412388
2000-05-05,0.05486301983379534
2000-05-12,0.05043515434410745
2000-05-19,0.05626732454925182
2000-05-26,0.0647161535567171
2000-06-02,0.0572731836501037
2000-06-09,0.0507983090576538
2000-06-16,0.05087158094097585
2000-06-23,0.04649929945688684
2000-06-30,0.05871525685059766
2000-07-07,0.057877352389877165
2000-07-14,0.05381933837193603
2000-07-21,0.06301405132875572
2000-07-28,0.06355040931042094
2000-08-04,0.051412995529526634
2000-08-11,0.043614655625933696
2000-08-18,0.040229459910324686
2000-08-25,0.04221012811653618
2000-09-01,0.04200289204801354
2000-09-08,0.040451085549978755
2000-09-15,0.04438395044592418
2000-09-22,0.04441848173148259
2000-09-29,0.03852661116384683
2000-10-06,0.03479763702378895
2000-10-13,0.031331022828125825
2000-10-20,0.038018984778032144
2000-10-27,0.04397459412866591
2000-11-03,0.050450561079904976
2000-11-10,0.05373356590081692
2000-11-17,0.048413145752161865
2000-11-24,0.044301453331790724
2000-12-01,0.041927952721922665
2000-12-08,0.03877497452400813
2000-12-15,0.03629962095498607
2000-12-22,0.03408969323419053
2000-12-29,0.0358602485463222
2001-01-05,0.06750824946049253
2001-01-12,0.06712722603240255
2001-01-19,0.05898165195361421
2001-01-26,0.06193398725768524
2001-02-02,0.054548611975261396
2001-02-09,0.05575961875516104
2001-02-16,0.05124476135775145
2001-02-23,0.0645808984169841
2001-03-02,0.06139495245899388
2001-03-09,0.06769180229027968
2001-03-16,0.06199151191210983
2001-03-23,0.0566331216160947
2001-03-30,0.06722272082496872
2001-04-06,0.060155669130460374
2001-04-13,0.0625811778556455
2001-04-20,0.056521309099717816
2001-04-27,0.05019922738763781
2001-05-04,0.06493456845328363
2001-05-11,0.05731841096063091
2001-05-18,0.04468543984977971
2001-05-25,0.04634924184753335
2001-06-01,0.039045139436449064
2001-06-08,0.03845027974869769
2001-06-15,0.04989482066842813
2001-06-22,0.053820036464988924
2001-06-29,0.05851365845496894
2001-07-06,0.055598530688627724
2001-07-13,0.05910935286585603
2001-07-20,0.06625283009366806
2001-07-27,0.04890063946801625
2001-08-03,0.05755915923199556
2001-08-10,0.05133610104192936
2001-08-17,0.0585664289473512
2001-08-24,0.0573554591490469
2001-08-31,0.05966002546774785
2001-09-07,0.054866800427560744
2001-09-14,0.06447273196488078
2001-09-21,0.0634226075379185
2001-09-28,0.05680608785937302
2001-10-05,0.05060746077305349
2001-10-12,0.058546012450687995
2001-10-19,0.06699977528691187
2001-10-26,0.07548875284220583
2001-11-02,0.05464981309867042
2001-11-09,0.05649983542044
2001-11-16,0.06578574463406328
2001-11-23,0.05837524553069009
2001-11-30,0.05549289989872081
2001-12-07,0.04501800586410379
2001-12-14,0.04526154907190888
2001-12-21,0.048730086230784134
2001-12-28,0.047021604622043064
2002-01-04,0.0423149889759207
2002-01-11,0.04687063818606778
2002-01-18,0.04678193564886896
2002-01-25,0.04304832481479859
2002-02-01,0.05622495598013922
2002-02-08,0.07110424492675421
2002-02-15,0.0690813205620217
2002-02-22,0.05071548755890387
2002-03-01,0.05525026346602368
2002-03-08,0.061801113451057904
2002-03-15,0.06330050574865645
2002-03-22,0.0800376109954095
2002-03-29,0.07239674103857974
2002-04-05,0.05834251893011658
2002-04-12,0.05988634529689375
2002-04-19,0.05971201915818236
2002-04-26,0.06679766826286196
2002-05-03,0.055015351656853576
2002-05-10,0.06250902682423362
2002-05-17,0.0474122861702678
2002-05-24,0.06425872883022986
2002-05-31,0.06925358359012836
2002-06-07,0.058305951315155036
2002-06-14,0.05093332551858137
2002-06-21,0.04496595195381205
2002-06-28,0.05641345708755613
2002-07-05,0.07082943213466739
2002-07-12,0.07078861819238107
2002-07-19,0.09168483849496314
2002-07-26,0.0963320678500508
2002-08-02,0.0877531837647291
2002-08-09,0.07240374242802239
2002-08-16,0.05131866897600382
2002-08-23,0.07628368101385041
2002-08-30,0.0653058161629434
2002-09-06,0.06947018371332737
2002-09-13,0.0733034603883651
2002-09-20,0.06573226112744028
2002-09-27,0.0771846828402395
2002-10-04,0.08367412438376058
2002-10-11,0.08339696310798653
2002-10-18,0.10581521152671394
2002-10-25,0.10225662202699246
2002-11-01,0.09809872184937715
2002-11-08,0.1075076479142453
2002-11-15,0.10089800704397432
2002-11-22,0.0914159548333106
2002-11-29,0.08710248864834244
2002-12-06,0.09513852665025918
2002-12-13,0.09341742940877945
2002-12-20,0.06165750836603044
2002-12-27,0.057933111061242534
2003-01-03,0.06209649957190819
2003-01-10,0.07208520663521255
2003-01-17,0.06298491123337316
2003-01-24,0.04752225144645485
2003-01-31,0.05141631943512276
2003-02-07,0.05702194837167193
2003-02-14,0.06071809044684768
2003-02-21,0.0621744690483812
2003-02-28,0.06859492575289555
2003-03-07,0.05489534628499655
2003-03-14,0.043922264256238165
2003-03-21,0.04917798009376226
2003-03-28,0.038386164836350274
2003-04-04,0.039315203502858664
2003-04-11,0.03735122421219748
2003-04-18,0.03946168001624838
2003-04-25,0.0400136911897009
2003-05-02,0.039800214784522385
2003-05-09,0.035422309988501106
2003-05-16,0.035892317527640515
2003-05-23,0.043217087244829075
2003-05-30,0.04144186887518492
2003-06-06,0.0431792839659982
2003-06-13,0.035054492602131476
2003-06-20,0.03406004102279165
2003-06-27,0.05591833544365349
2003-07-04,0.053900783865565606
2003-07-11,0.056648750431999406
2003-07-18,0.05334860591243497
2003-07-25,0.03860231339769997
2003-08-01,0.050529953969354585
2003-08-08,0.05068446573795274
2003-08-15,0.04508862806726771
2003-08-22,0.04791303578019876
2003-08-29,0.04825775665662352
2003-09-05,0.05125813928457795
2003-09-12,0.056869529440812396
2003-09-19,0.06365493139950339
2003-09-26,0.04749629024122971
2003-10-03,0.043992669989111804
2003-10-10,0.035739892288708025
2003-10-17,0.03595804088337406
2003-10-24,0.018559581815666498
2003-10-31,0.023649484464065184
2003-11-07,0.032826375040103856
2003-11-14,0.04241727348682963
2003-11-21,0.04050761609135549
2003-11-28,0.043293359989060906
2003-12-05,0.04814370043266945
2003-12-12,0.037573979246084646
2003-12-19,0.04598472138333673
2003-12-26,0.047523340852551554
2004-01-02,0.03953169289459521
2004-01-09,0.03398065186012853
2004-01-16,0.027702911382484464
2004-01-23,0.03196348084038728
2004-01-30,0.032698732140297344
2004-02-06,0.04164572857314687
2004-02-13,0.03746828063181022
2004-02-20,0.02792009714483712
2004-02-27,0.028226453025145246
2004-03-05,0.027837272864883113
2004-03-12,0.0318105540610929
2004-03-19,0.028255357146773588
2004-03-26,0.024199239629262896
2004-04-02,0.024457297589505163
2004-04-09,0.02134515902950584
2004-04-16,0.02923351236001826
2004-04-23,0.032814145208317595
2004-04-30,0.02478028652851654
2004-05-07,0.023982409362652994
2004-05-14,0.018623824313167087
2004-05-21,0.018301481160466263
2004-05-28,0.018408109938801803
2004-06-04,0.016028397192677766
2004-06-11,0.016367341560289787
2004-06-18,0.014618196953023261
2004-06-25,0.01115049888172025
2004-07-02,0.010776939631754311
2004-07-09,0.009024485270512514
2004-07-16,0.012740542818585611
2004-07-23,0.019072462145110863
2004-07-30,0.026659002809069878
2004-08-06,0.032711420838233335
2004-08-13,0.038904849453606775
2004-08-20,0.042829085322885846
2004-08-27,0.039361910036838685
2004-09-03,0.0344961019340352
2004-09-10,0.044254112887414834
2004-09-17,0.04256919206330716
2004-09-24,0.04453960102651737
2004-10-01,0.05592079806439326
2004-10-08,0.052096843492612524
2004-10-15,0.051978481895573705
2004-10-22,0.06356842226473945
2004-10-29,0.06749562561593025
2004-11-05,0.05224365023714435
2004-11-12,0.04399144592834718
2004-11-19,0.03500420049370107
2004-11-26,0.0267391269723611
2004-12-03,0.034725790877265045
2004-12-10,0.04802839902750236
2004-12-17,0.051875861113051855
2004-12-24,0.04523957026164281
2004-12-31,0.040374302175415905
2005-01-07,0.03562973909955035
2005-01-14,0.030106236363963923
2005-01-21,0.034284819351302176
2005-01-28,0.03165465594741426
2005-02-04,0.03156603229543819
2005-02-11,0.03548696106221985
2005-02-18,0.03441546545136422
2005-02-25,0.04194864848086273
2005-03-04,0.045662488084332986
2005-03-11,0.04717607282999996
2005-03-18,0.03845503995399825
2005-03-25,0.05344245609756967
2005-04-01,0.03922777993751062
2005-04-08,0.03763477757986852
2005-04-15,0.0365955563867363
2005-04-22,0.03863028343728424
2005-04-29,0.0576344098841214
2005-05-06,0.04416278384595731
2005-05-13,0.04461090192078773
2005-05-20,0.04252931031371629
2005-05-27,0.03282515865274479
2005-06-03,0.02783421180944435
2005-06-10,0.024601334374413426
2005-06-17,0.02029326114238908
2005-06-24,0.024658303790051725
2005-07-01,0.024421741924378525
2005-07-08,0.027227545039108146
2005-07-15,0.028159571406780125
2005-07-22,0.03257166070407488
2005-07-29,0.03598710118879548
2005-08-05,0.027929247105825505
2005-08-12,0.02084891252064455
2005-08-19,0.024433038837317775
2005-08-26,0.022573494209078806
2005-09-02,0.0234071982057728
2005-09-09,0.022266037013878526
2005-09-16,0.022402421413053722
2005-09-23,0.018177857464878894
2005-09-30,0.03095210842009729
2005-10-07,0.038231476050242665
2005-10-14,0.038415087951797926
2005-10-21,0.04273400832629011
2005-10-28,0.04095165022083136
2005-11-04,0.042132434993333995
2005-11-11,0.04961189191492235
2005-11-18,0.03253644711448988
2005-11-25,0.0455766043307391
2005-12-02,0.04011350277539096
2005-12-09,0.03148801908566472
2005-12-16,0.02945714011407588
2005-12-23,0.026833206557974297
2005-12-30,0.02506558330884459
2006-01-06,0.02694243584664732
2006-01-13,0.02353714504549246
2006-01-20,0.020858892237160413
2006-01-27,0.016048861613788372
2006-02-03,0.020338067564398175
2006-02-10,0.026724057510142965
2006-02-17,0.029122549961910354
2006-02-24,0.027952408019552708
2006-03-03,0.021819679951128143
2006-03-10,0.022716610934105125
2006-03-17,0.025851735520106778
2006-03-24,0.02022166852736774
2006-03-31,0.02585645104989172
2006-04-07,0.017308137754416628
2006-04-14,0.02204089067894697
2006-04-21,0.026803202083775388
2006-04-28,0.025964929246317624
2006-05-05,0.02854349294381442
2006-05-12,0.02980577588343348
2006-05-19,0.036158169857576646
2006-05-26,0.03542491339170867
2006-06-02,0.04170811946438494
2006-06-09,0.04276072027599151
2006-06-16,0.031130974186327216
2006-06-23,0.027653125487957855
2006-06-30,0.02584137542558219
2006-07-07,0.019794304244339825
2006-07-14,0.019592742131341587
2006-07-21,0.027838280380202106
2006-07-28,0.03464232421477777
2006-08-04,0.031098882098778768
2006-08-11,0.03032971488212574
2006-08-18,0.029741918965316746
2006-08-25,0.025989457821048844
2006-09-01,0.02941790856035452
2006-09-08,0.029758159637110152
2006-09-15,0.02600435035599131
2006-09-22,0.03274350645837066
2006-09-29,0.026838585700327405
2006-10-06,0.0270393213234226
2006-10-13,0.017864870859189416
2006-10-20,0.01835291433805329
2006-10-27,0.01953636758663043
2006-11-03,0.019797652599759366
2006-11-10,0.020820356269183292
2006-11-17,0.023565641396652105
2006-11-24,0.020348032448506106
2006-12-01,0.02062727645100154
2006-12-08,0.019744101172993606
2006-12-15,0.0214310643643924
2006-12-22,0.022910188961381785
2006-12-29,0.019153835956429943
2007-01-05,0.018077062825776705
2007-01-12,0.017376960107232886
2007-01-19,0.01667015440013167
2007-01-26,0.016303581507421824
2007-02-02,0.015888177176983202
2007-02-09,0.02195081654050666
2007-02-16,0.019253423303525467
2007-02-23,0.021101894164279884
2007-03-02,0.016714970786933427
2007-03-09,0.022965841306387146
2007-03-16,0.02042705370528946
2007-03-23,0.024176915279190584
2007-03-30,0.01872846031400889
2007-04-06,0.019928334935919167
2007-04-13,0.019761057439500105
2007-04-20,0.018985893604924704
2007-04-27,0.021005098711042388
2007-05-04,0.017686927576834478
2007-05-11,0.029622843563715914
2007-05-18,0.02143106131506746
2007-05-25,0.02506102341502009
2007-06-01,0.023437919402817444
2007-06-08,0.02503566910530978
2007-06-15,0.018207496241876328
2007-06-22,0.021978459131924144
2007-06-29,0.025229844801348832
2007-07-06,0.02333936125835847
2007-07-13,0.02560580954044432
2007-07-20,0.024130861742174353
2007-07-27,0.02194949906501201
2007-08-03,0.019293556843841625
2007-08-10,0.04341859651838621
2007-08-17,0.05922738124280867
2007-08-24,0.0537303304146364
2007-08-31,0.05266312032138202
2007-09-07,0.03734818842806481
2007-09-14,0.031066282693056706
2007-09-21,0.028463118382228342
2007-09-28,0.02853730268183522
2007-10-05,0.029925740519646648
2007-10-12,0.028375238403628912
2007-10-19,0.03133425553277549
2007-10-26,0.030091318789491884
2007-11-02,0.023765501177014065
2007-11-09,0.025561877943639955
2007-11-16,0.02997885064585889
2007-11-23,0.03352338950984689
2007-11-30,0.03319300714243856
2007-12-07,0.04288003671873523
2007-12-14,0.044332638307325443
2007-12-21,0.041040010193366096
2007-12-28,0.039821050184073795
2008-01-04,0.03191765563312442
2008-01-11,0.044606401981613135
2008-01-18,0.05503680989899894
2008-01-25,0.06678353926889756
2008-02-01,0.07264235958013983
2008-02-08,0.06395112492366291
2008-02-15,0.05559232211471711
2008-02-22,0.038104629444370194
2008-02-29,0.029953049860298016
2008-03-07,0.032950519770245566
2008-03-14,0.03506222721301948
2008-03-21,0.04960029002480716
2008-03-28,0.051195942432333774
2008-04-04,0.05277721158170494
2008-04-11,0.057420080122802655
2008-04-18,0.041590510198104905
2008-04-25,0.05077222764828461
2008-05-02,0.05762117692749164
2008-05-09,0.06602498029364624
2008-05-16,0.0649501163354848
2008-05-23,0.05408724834273279
2008-05-30,0.047753063368455945
2008-06-06,0.06110259451113795
2008-06-13,0.05932577663002194
2008-06-20,0.05615129840979159
2008-06-27,0.059524343620332515
2008-07-04,0.07220752789715318
2008-07-11,0.08336050110348431
2008-07-18,0.0899973962592868
2008-07-25,0.10177934216423346
2008-08-01,0.09298566106518502
2008-08-08,0.10456147431790806
2008-08-15,0.07369169892048086
2008-08-22,0.05541361361089334
2008-08-29,0.06041803689557549
2008-09-05,0.04388834046234341
2008-09-12,0.03653518995116752
2008-09-19,0.03727363545723816
2008-09-26,0.03864224498908768
2008-10-03,0.03236803873854012
2008-10-10,0.028298390398900607
2008-10-17,0.043852855990044806
2008-10-24,0.03504459927065496
2008-10-31,0.03571314267290911
2008-11-07,0.0491451933199285
2008-11-14,0.05243940268693968
2008-11-21,0.057545837668313934
2008-11-28,0.07282954742632794
2008-12-05,0.07311993015630104
2008-12-12,0.08582818828928174
2008-12-19,0.09179299446107708
2008-12-26,0.06768307664650544
2009-01-02,0.08235624843251493
2009-01-09,0.07379054920593683
2009-01-16,0.07961500711906239
2009-01-23,0.08712248842266458
2009-01-30,0.08502020064749599
2009-02-06,0.06582941073853416
2009-02-13,0.06782857139149724
2009-02-20,0.05037006796613573
2009-02-27,0.055963059482885893
2009-03-06,0.05210266398106651
2009-03-13,0.053328100504217366
2009-03-20,0.060383422215579234
2009-03-27,0.05905434879696543
2009-04-03,0.06000880147503637
2009-04-10,0.06358004497796683
2009-04-17,0.07147018874445119
2009-04-24,0.07160431148510787
2009-05-01,0.08051906403660941
2009-05-08,0.09551959887217301
2009-05-15,0.1018596911201326
2009-05-22,0.10430468571535166
2009-05-29,0.1133325556206039
2009-06-05,0.08786400824780695
2009-06-12,0.09275294494633624
2009-06-19,0.05667696978522954
2009-06-26,0.045736947331457126
2009-07-03,0.048670633132465446
2009-07-10,0.03882868411236415
2009-07-17,0.043241179827740214
2009-07-24,0.05452882071830943
2009-07-31,0.057190689334097794
2009-08-07,0.051574960043291034
2009-08-14,0.04950700257462045
2009-08-21,0.04215822325739546
2009-08-28,0.04232067194631847
2009-09-04,0.05650805415390858
2009-09-11,0.04823976172360891
2009-09-18,0.05532272353087808
